ano,descricao,quantidade,unidadeMedida,valorUnitarioEstimado,valorTotalEstimado,valorUnitarioHomologado,tipoPessoa,cpfCnpjFornecedor,razaoSocialFornecedor,nuProcesso,ano_referencia
2025,"BISTURI ELETRÔNICO microprocessado; modos: corte puro, 3 níveis de blend, coagulação com fulguração; modos bipolar; funções: stand-by, salvamento automático por falta de energia, identificação automática de placa de retorno simples e bipartida; botões de seleção; painel digital: com leds que indique de forma independente e simultânea a potência real das funções corte, coagulação, blend e bipolar; potência mínima de 300 watts com incrementos de 1 watt através de pedal e caneta; bloqueio automático do funcionamento do equipamento, em desconexão da placa de retorno; indicador de placa simples ou placa bipartida; indicadores da qualidade: contato da placa e falha de conexão da placa; possibilidade de uso com aspirador de coaguladores; compatibilidade para conexão com coagulador por plasma de argônio; carrinho de transporte com trava nos rodízios; pedal monopolar duplo, pedal bipolar; cabo de força mínimo 2m; demais acessórios necessários para primeiro uso; outras informações conforme Termo de Referência.",2.0,Un,32292.452,3487584.816,32000.0,PJ,02836248000112,BARRFAB IND. COM. IMP. E EXP. DE EQUI. HOSP. LTDA,19.000.000209.2024,2025
2025,"BISTURI ELETRÔNICO microprocessado; modos: corte puro, 3 níveis de blend, coagulação com fulguração; modos bipolar; funções: stand-by, salvamento automático por falta de energia, identificação automática de placa de retorno simples e bipartida; botões de seleção; painel digital: com leds que indique de forma independente e simultânea a potência real das funções corte, coagulação, blend e bipolar; potência mínima de 300 watts com incrementos de 1 watt através de pedal e caneta; bloqueio automático do funcionamento do equipamento, em desconexão da placa de retorno; indicador de placa simples ou placa bipartida; indicadores da qualidade: contato da placa e falha de conexão da placa; possibilidade de uso com aspirador de coaguladores; compatibilidade para conexão com coagulador por plasma de argônio; carrinho de transporte com trava nos rodízios; pedal monopolar duplo, pedal bipolar; cabo de força mínimo 2m; demais acessórios necessários para primeiro uso; outras informações conforme Termo de Referência.",108.0,Un,32292.452,64584.904,32000.0,PJ,02836248000112,BARRFAB IND. COM. IMP. E EXP. DE EQUI. HOSP. LTDA,19.000.000209.2024,2025
2025,"POLPA de abacaxi, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",5400.0,Kg,7.037,144258.5,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de abacaxi, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",28500.0,Kg,7.037,288517.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de abacaxi, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",31500.0,Kg,7.037,200554.5,7.65,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de acerola, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais",3400.0,Kg,9.133,806443.9,9.58,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de acerola, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais",31200.0,Kg,9.133,1093220.1,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de acerola, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais",49800.0,Kg,9.133,292256.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de ameixa, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",6700.0,Kg,15.613,109291.0,6.0,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de ameixa, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",32000.0,Kg,15.613,530842.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de ameixa, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",50000.0,Kg,15.613,140517.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de caju, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",13500.0,Kg,8.268,806130.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de caju, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",34000.0,Kg,8.268,411746.4,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de caju, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",54000.0,Kg,8.268,311703.6,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de cajá, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",7600.0,Kg,8.08,254520.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de cajá, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",30700.0,Kg,8.08,343400.0,5.85,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de cajá, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",33840.0,Kg,8.08,242400.0,8.0,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de goiaba, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",8260.0,Kg,8.874,761389.2,9.58,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de goiaba, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",23700.0,Kg,8.874,479196.0,8.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de goiaba, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",34000.0,Kg,8.874,276868.8,9.5,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de graviola, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",10500.0,Kg,10.616,251599.2,8.25,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de graviola, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",37700.0,Kg,10.616,353512.8,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de graviola, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",73500.0,Kg,10.616,111468.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de manga, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",20500.0,Kg,8.36,614460.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de manga, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",30000.0,Kg,8.36,418000.0,6.93,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de manga, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",85800.0,Kg,8.36,112860.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de mangaba, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",7000.0,Kg,13.41,110766.6,15.0,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de mangaba, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",15000.0,Kg,13.41,453794.4,13.85,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de mangaba, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",55500.0,Kg,13.41,45594.0,7.75,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de maracujá, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",9000.0,Kg,14.905,223575.0,13.99,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de maracujá, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",41000.0,Kg,14.905,827227.5,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de maracujá, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",88300.0,Kg,14.905,171407.5,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de umbu, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",24100.0,Kg,7.717,41671.8,6.0,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de umbu, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",42500.0,Kg,7.717,262378.0,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de umbu, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",97500.0,Kg,7.717,58649.2,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de uva, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",11500.0,Kg,8.503,204922.3,12.75,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de uva, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",33300.0,Kg,8.503,261042.1,7.0,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,"POLPA de uva, integral, natural, pasteurizada, congelada, isenta de aditivos químicos e corantes artificiais.",119700.0,Kg,8.503,56970.1,5.38,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES - EPP,19.000.000211.2024,2025
2025,ESTRADIOL valerato 2 mg comprimido em blíster.,4125.0,Comp,2.93,2353317.4,283.62,PJ,07484373000124,UNI HOSPITALAR LTDA,19.000.000212.2024,2025
2025,TESTOSTERONA undecilato 250 mg/mL solução injetável (ampola 4 mL).,803180.0,Amp,283.623,1169944.875,2.38,PJ,07484373000124,UNI HOSPITALAR LTDA,19.000.000212.2024,2025
2025,"BATERIA automotiva, selada, 12 volts, 150 Ah, não recondicionada e não remanufaturada. Embalagem com dados de identificação do produto, marca do fabricante, data de fabricação e prazo de validade.",20.0,Un,917.075,59609.875,268.0,PJ,18153504000107,LCPAR IMPORTACAO E EXPORTACAO - EIRELI,19.000.000216.2024,2025
2025,"BATERIA automotiva, selada, 12 volts, 70 Ah, não recondicionada e não remanufaturada. Embalagem com dados de identificação do produto, marca do fabricante, data de fabricação e prazo de validade. O item deve obedecer as Normas da ABNT.",23.0,Un,464.975,10694.425,409.0,PJ,18153504000107,LCPAR IMPORTACAO E EXPORTACAO - EIRELI,19.000.000216.2024,2025
2025,"BATERIA automotiva, selada, 12 volts, 90 Ah, não recondicionada e não remanufaturada. Embalagem com dados de identificação do produto, marca do fabricante, data de fabricãção e prazo de validade. O item deve obedecer as Normas da ABNT.",40.0,Un,670.902,26836.08,580.0,PJ,18153504000107,LCPAR IMPORTACAO E EXPORTACAO - EIRELI,19.000.000216.2024,2025
2025,"BATERIA, automotiva, selada, 12 volts, 100 Ah, não recondicionada e não remanufaturada. Embalagem com dados de identificação do produto, marca do fabricante, data de fabricação e prazo de validade.",65.0,Un,682.302,70959.408,793.5,PJ,44248074000117,P. LIRA SOLUCOES LTDA,19.000.000216.2024,2025
2025,"BATERIA, automotiva, selada, 12 volts, 45 Ah, não recondicionada e não remanufaturada. Embalagem com dados de identificação do produto, marca do fabricante, data de fabricação e prazo de validade. O item deve obedecer as Normas da ABNT.",104.0,Un,287.25,5745.0,560.0,PJ,18153504000107,LCPAR IMPORTACAO E EXPORTACAO - EIRELI,19.000.000216.2024,2025
2025,ASPIRADOR DE SECREÇÕES; para aspiração de secreções com acessórios para pleno funcionamento.,245.0,Un,14572.25,72861.25,3083.0,PJ,21983850000127,SAM MEDIC INDUSTRIA DE EQUIPAMENTOS HOSPITALARES LTDA,19.000.000217.2024,2025
2025,ASPIRADOR DE SECREÇÕES; para aspiração de secreções com acessórios para pleno funcionamento.,5.0,Un,14572.25,3570201.25,11000.0,PJ,34075280000119,MEDPLUS HOSPITALAR COMERCIO E SERVICOS LTDA,19.000.000217.2024,2025
2025,"FRIGOBAR doméstico com as seguintes características técnicas: capacidade de 120 litros, na cor branca, porta aproveitável, 220 volts.",62.0,Un,1288.752,260327.904,1145.0,PJ,32396720000104,DELTA ELETROMOVEIS LTDA,19.000.000219.2024,2025
2025,"FRIGOBAR doméstico com as seguintes características técnicas: capacidade de 120 litros, na cor branca, porta aproveitável, 220 volts.",202.0,Un,1288.752,79902.624,1000.0,PJ,77941490019506,GAZIN INDUSTRIA E COMERCIO DE MOVEIS E ELETRODOMESTICOS S.A,19.000.000219.2024,2025
2025,"FARELO de soja, armazenado em sacos com 50kg, composta com os seguintes níveis de garantia: Umidade Máxima 12,5%, proteína bruta mínima 44%, solubilidade em KOH 0,2%(mínima) 80,00%, atividade ureática mínima 0,05(var.PH), atividade ureática máxima 0,25(var.PH), extrato etéreo mínima 1%, fibra bruta máxima 7%, material mineral máximo 6,50%, aflatoxina máxima 50ppb, conforme Termo de Referência.",499488.0,Sc,156.2,79974.4,129.5,PJ,08696562000123,KIMILHO INDUSTRIA E COMERCIO LTDA,19.000.000220.2024,2025
2025,"FARELO de soja, armazenado em sacos com 50kg, composta com os seguintes níveis de garantia: Umidade Máxima 12,5%, proteína bruta mínima 44%, solubilidade em KOH 0,2%(mínima) 80,00%, atividade ureática mínima 0,05(var.PH), atividade ureática máxima 0,25(var.PH), extrato etéreo mínima 1%, fibra bruta máxima 7%, material mineral máximo 6,50%, aflatoxina máxima 50ppb, conforme Termo de Referência.",512.0,Sc,156.2,78020025.6,138.0,PJ,22527686000106,FARELO JP INDUSTRIA E COMERCIO DE RACOES EIRELI,19.000.000220.2024,2025
2025,"BACON inteiro, embalagem transparente e não violada.",2088.0,Kg,28.02,17652.6,19.45,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"BACON inteiro, embalagem transparente e não violada.",47250.0,Kg,28.02,58505.76,9.95,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE BOVINA BISTECA, com osso, cortada em pedaços, embalagem transparente e não violada.",450.0,Kg,33.99,1019292.12,6.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE DE CHARQUE. Carne bovina curada ou salgada, com pouca gordura, cortada em mantas e exposta ao sol para desidratar. O produto a ser adquirido deverá ser a charque tipo ponta de agulha. Não deve apresentar cheiro rançoso, nem depósito de líquidos na embalagem primária. Organolépticas: Aspecto - bloco de consistência firme Cor — parda Cheiro - próprio Sabor - próprio Microscópicas: Ausência de sujidades, larvas e parasitos. Embalagem: Plástica com o produto embalado a vácuo contendo 05(cinco) quilo de peso líquido.",1080.0,Pct,37.603,114914.768,5.49,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE DE CHARQUE. Carne bovina curada ou salgada, com pouca gordura, cortada em mantas e exposta ao sol para desidratar. O produto a ser adquirido deverá ser a charque tipo ponta de agulha. Não deve apresentar cheiro rançoso, nem depósito de líquidos na embalagem primária. Organolépticas: Aspecto - bloco de consistência firme Cor — parda Cheiro - próprio Sabor - próprio Microscópicas: Ausência de sujidades, larvas e parasitos. Embalagem: Plástica com o produto embalado a vácuo contendo 05(cinco) quilo de peso líquido.",3056.0,Pct,37.603,13537.08,25.99,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE DE CHARQUE. Carne bovina curada ou salgada, com pouca gordura, cortada em mantas e exposta ao sol para desidratar. O produto a ser adquirido deverá ser a charque tipo ponta de agulha. Não deve apresentar cheiro rançoso, nem depósito de líquidos na embalagem primária. Organolépticas: Aspecto - bloco de consistência firme Cor — parda Cheiro - próprio Sabor - próprio Microscópicas: Ausência de sujidades, larvas e parasitos. Embalagem: Plástica com o produto embalado a vácuo contendo 05(cinco) quilo de peso líquido.",27000.0,Pct,37.603,17598.204,33.98,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE Suína In Natura, Tipo Corte Sobre paleta (Copa Lombo), Apresentação Cortada, Estado De Conservação Congelado(A). Embalagem em filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",360.0,Kg,27.822,727155.792,18.99,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE Suína In Natura, Tipo Corte Sobre paleta (Copa Lombo), Apresentação Cortada, Estado De Conservação Congelado(A). Embalagem em filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",33480.0,Kg,27.822,380604.96,31.5,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE Suína In Natura, Tipo Corte Sobre paleta (Copa Lombo), Apresentação Cortada, Estado De Conservação Congelado(A). Embalagem em filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",7020.0,Kg,27.822,175278.6,13.9,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE bovina acém, sem osso, de primeira qualidade e livre de aparas, congelada. Acondicionada em embalagem de filme de PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",3060.0,Kg,36.937,199459.8,13.75,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE bovina acém, sem osso, de primeira qualidade e livre de aparas, congelada. Acondicionada em embalagem de filme de PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",26136.0,Kg,36.937,2194057.8,19.8,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE bovina acém, sem osso, de primeira qualidade e livre de aparas, congelada. Acondicionada em embalagem de filme de PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",198.0,Kg,36.937,344068.155,7.5,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE bovina costela, resfriada, de primeira qualidade. E livre de aparas. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",43776.0,Kg,28.29,402283.8,11.99,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE bovina costela, resfriada, de primeira qualidade. E livre de aparas. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",720.0,Kg,28.29,10184.4,5.99,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE bovina costela, resfriada, de primeira qualidade. E livre de aparas. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",1800.0,Kg,28.29,50922.0,26.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE bovina coxão mole, sem osso, cortado em bife com aproximadamente 1 cm, resfriada, de primeira qualidade e livre de aparas. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",504.0,Kg,48.007,1022933.156,9.45,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE bovina coxão mole, sem osso, cortado em bife com aproximadamente 1 cm, resfriada, de primeira qualidade e livre de aparas. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",3870.0,Kg,48.007,86412.6,12.5,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE bovina coxão mole, sem osso, cortado em bife com aproximadamente 1 cm, resfriada, de primeira qualidade e livre de aparas. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",29700.0,Kg,48.007,388856.7,17.9,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE bovina coxão mole, sem osso, embalagem transparente e não violada.",900.0,Kg,48.007,1296189.0,5.49,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE bovina coxão mole, sem osso, embalagem transparente e não violada.",37170.0,Kg,48.007,548720.01,14.99,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE bovina coxão mole, sem osso, embalagem transparente e não violada.",3654.0,Kg,48.007,129618.9,14.29,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE bovina cupim, resfriada, de primeira qualidade e livre de aparas. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",57155.0,Kg,46.737,1194597.72,11.8,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE bovina cupim, resfriada, de primeira qualidade e livre de aparas. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",900.0,Kg,46.737,1564754.76,5.5,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE bovina cupim, resfriada, de primeira qualidade e livre de aparas. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",1800.0,Kg,46.737,551029.23,30.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE bovina lagarto, de primeira qualidade. Resfriada e acondicionado embalagem plástica, contendo identificação do produto, marca do fabricante e prazo de validade.",5760.0,Kg,49.167,132750.9,11.49,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE bovina lagarto, de primeira qualidade. Resfriada e acondicionado embalagem plástica, contendo identificação do produto, marca do fabricante e prazo de validade.",25560.0,Kg,49.167,2464741.71,27.49,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE bovina moída de primeira, sem gordura, tipo patinho, resfriada. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",9486.0,Kg,34.31,2451792.6,6.99,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE bovina moída de primeira, sem gordura, tipo patinho, resfriada. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",21308.0,Kg,34.31,2885333.76,32.99,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE bovina moída de primeira, sem gordura, tipo patinho, resfriada. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",900.0,Kg,34.31,1960988.05,5.5,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE bovina patinho, de primeira, livre de gordura e de aparas, resfriada. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",47646.0,Kg,40.053,6102875.61,17.95,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE bovina patinho, de primeira, livre de gordura e de aparas, resfriada. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",455.0,Kg,40.053,2021555.016,12.29,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"CARNE bovina patinho, de primeira, livre de gordura e de aparas, resfriada. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",2700.0,Kg,40.053,2875164.552,26.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE bovina, de sol, de primeira qualidade. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",38880.0,Kg,49.08,141350.4,22.49,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE bovina, de sol, de primeira qualidade. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante e prazo de validade.",2700.0,Kg,49.08,88344.0,26.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE suína bisteca, com osso, cortada em pedaços, de primeira qualidade, livre de aparas, resfriado, com aspecto firme. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",2880.0,Kg,24.063,168922.26,29.9,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"CARNE suína bisteca, com osso, cortada em pedaços, de primeira qualidade, livre de aparas, resfriado, com aspecto firme. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",450.0,Kg,24.063,2118891.528,13.99,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CARNE suína bisteca, com osso, cortada em pedaços, de primeira qualidade, livre de aparas, resfriado, com aspecto firme. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",66348.0,Kg,24.063,894421.71,13.99,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
